6.904e-06,1
9.752e-06,0
7.168e-06,0
1.208e-05,1
6.712e-06,1
7.812e-06,1
7.94e-06,0
6.972e-06,1
8.376e-06,0
1.06e-05,0
9.144e-06,1
1.2084e-05,1
1.2612e-05,0
6.412e-06,1
1.1476e-05,1
6.392e-06,0
